"GEOID","NAME","year","variable","education_level","estimate","moe"
"38","North Dakota",2009,"B20004_004","Some college or associate's",30068,774
"38","North Dakota",2009,"B20004_005","Bachelor's degree",38040,1056
"38","North Dakota",2009,"B20004_006","Graduate or professional degree",50541,1904
"39","Ohio",2009,"B20004_002","Less than high school",17616,593
"39","Ohio",2009,"B20004_003","High school graduate",25565,260
"39","Ohio",2009,"B20004_004","Some college or associate's",30088,311
"39","Ohio",2009,"B20004_005","Bachelor's degree",44713,586
"39","Ohio",2009,"B20004_006","Graduate or professional degree",59077,606
"40","Oklahoma",2009,"B20004_002","Less than high school",18341,588
"40","Oklahoma",2009,"B20004_003","High school graduate",24085,488
"40","Oklahoma",2009,"B20004_004","Some college or associate's",29028,493
"40","Oklahoma",2009,"B20004_005","Bachelor's degree",39717,693
"40","Oklahoma",2009,"B20004_006","Graduate or professional degree",50193,1287
"41","Oregon",2009,"B20004_002","Less than high school",18172,692
"41","Oregon",2009,"B20004_003","High school graduate",25068,761
"41","Oregon",2009,"B20004_004","Some college or associate's",29039,493
"41","Oregon",2009,"B20004_005","Bachelor's degree",39987,1039
"41","Oregon",2009,"B20004_006","Graduate or professional degree",53814,2205
"42","Pennsylvania",2009,"B20004_002","Less than high school",19781,574
"42","Pennsylvania",2009,"B20004_003","High school graduate",27335,257
"42","Pennsylvania",2009,"B20004_004","Some college or associate's",32320,331
"42","Pennsylvania",2009,"B20004_005","Bachelor's degree",47150,613
"42","Pennsylvania",2009,"B20004_006","Graduate or professional degree",62254,841
"44","Rhode Island",2009,"B20004_002","Less than high school",20547,2281
"44","Rhode Island",2009,"B20004_003","High school graduate",28785,1669
"44","Rhode Island",2009,"B20004_004","Some college or associate's",34818,1360
"44","Rhode Island",2009,"B20004_005","Bachelor's degree",48845,1443
"44","Rhode Island",2009,"B20004_006","Graduate or professional degree",67185,2901
"45","South Carolina",2009,"B20004_002","Less than high school",16689,536
"45","South Carolina",2009,"B20004_003","High school graduate",24165,496
"45","South Carolina",2009,"B20004_004","Some college or associate's",29255,486
"45","South Carolina",2009,"B20004_005","Bachelor's degree",40003,694
"45","South Carolina",2009,"B20004_006","Graduate or professional degree",51160,857
"46","South Dakota",2009,"B20004_002","Less than high school",17874,1419
"46","South Dakota",2009,"B20004_003","High school graduate",23876,798
"46","South Dakota",2009,"B20004_004","Some college or associate's",28003,880
"46","South Dakota",2009,"B20004_005","Bachelor's degree",36863,1422
"46","South Dakota",2009,"B20004_006","Graduate or professional degree",50039,2331
"47","Tennessee",2009,"B20004_002","Less than high school",16981,471
"47","Tennessee",2009,"B20004_003","High school graduate",23842,322
"47","Tennessee",2009,"B20004_004","Some college or associate's",29618,408
"47","Tennessee",2009,"B20004_005","Bachelor's degree",41319,571
"47","Tennessee",2009,"B20004_006","Graduate or professional degree",52793,1193
"48","Texas",2009,"B20004_002","Less than high school",17667,268
"48","Texas",2009,"B20004_003","High school graduate",24792,260
"48","Texas",2009,"B20004_004","Some college or associate's",31461,251
"48","Texas",2009,"B20004_005","Bachelor's degree",48475,305
"48","Texas",2009,"B20004_006","Graduate or professional degree",61120,802
"49","Utah",2009,"B20004_002","Less than high school",19316,721
"49","Utah",2009,"B20004_003","High school graduate",26335,843
"49","Utah",2009,"B20004_004","Some college or associate's",30632,542
"49","Utah",2009,"B20004_005","Bachelor's degree",41273,1101
"49","Utah",2009,"B20004_006","Graduate or professional degree",59843,1977
"50","Vermont",2009,"B20004_002","Less than high school",19690,2627
"50","Vermont",2009,"B20004_003","High school graduate",26931,1063
"50","Vermont",2009,"B20004_004","Some college or associate's",31223,1196
"50","Vermont",2009,"B20004_005","Bachelor's degree",39465,1817
"50","Vermont",2009,"B20004_006","Graduate or professional degree",50874,2611
"51","Virginia",2009,"B20004_002","Less than high school",19536,538
"51","Virginia",2009,"B20004_003","High school graduate",28049,377
"51","Virginia",2009,"B20004_004","Some college or associate's",34427,498
"51","Virginia",2009,"B20004_005","Bachelor's degree",53657,1114
"51","Virginia",2009,"B20004_006","Graduate or professional degree",73740,1173
"53","Washington",2009,"B20004_002","Less than high school",20387,706
"53","Washington",2009,"B20004_003","High school graduate",28749,440
"53","Washington",2009,"B20004_004","Some college or associate's",34719,538
"53","Washington",2009,"B20004_005","Bachelor's degree",49730,583
"53","Washington",2009,"B20004_006","Graduate or professional degree",63154,1214
"54","West Virginia",2009,"B20004_002","Less than high school",17522,1638
"54","West Virginia",2009,"B20004_003","High school graduate",23743,716
"54","West Virginia",2009,"B20004_004","Some college or associate's",28080,899
"54","West Virginia",2009,"B20004_005","Bachelor's degree",40437,1137
"54","West Virginia",2009,"B20004_006","Graduate or professional degree",51761,1902
"55","Wisconsin",2009,"B20004_002","Less than high school",18660,601
"55","Wisconsin",2009,"B20004_003","High school graduate",27336,431
"55","Wisconsin",2009,"B20004_004","Some college or associate's",31645,318
"55","Wisconsin",2009,"B20004_005","Bachelor's degree",44304,733
"55","Wisconsin",2009,"B20004_006","Graduate or professional degree",58498,1040
"56","Wyoming",2009,"B20004_002","Less than high school",18608,2898
"56","Wyoming",2009,"B20004_003","High school graduate",28652,1182
"56","Wyoming",2009,"B20004_004","Some college or associate's",31093,1564
"56","Wyoming",2009,"B20004_005","Bachelor's degree",43300,2521
"56","Wyoming",2009,"B20004_006","Graduate or professional degree",56646,3656
"72","Puerto Rico",2009,"B20004_002","Less than high school",9944,339
"72","Puerto Rico",2009,"B20004_003","High school graduate",12797,282
"72","Puerto Rico",2009,"B20004_004","Some college or associate's",16056,353
"72","Puerto Rico",2009,"B20004_005","Bachelor's degree",23677,482
"72","Puerto Rico",2009,"B20004_006","Graduate or professional degree",35186,1168
"01","Alabama",2010,"B20004_002","Less than high school",17366,546
"01","Alabama",2010,"B20004_003","High school graduate",24849,669
"01","Alabama",2010,"B20004_004","Some college or associate's",30064,530
"01","Alabama",2010,"B20004_005","Bachelor's degree",45502,1185
"01","Alabama",2010,"B20004_006","Graduate or professional degree",52476,1060
"02","Alaska",2010,"B20004_002","Less than high school",20087,1945
"02","Alaska",2010,"B20004_003","High school graduate",30617,976
"02","Alaska",2010,"B20004_004","Some college or associate's",40159,1262
"02","Alaska",2010,"B20004_005","Bachelor's degree",51137,1919
"02","Alaska",2010,"B20004_006","Graduate or professional degree",67634,6814
"04","Arizona",2010,"B20004_002","Less than high school",17638,752
"04","Arizona",2010,"B20004_003","High school graduate",25607,506
"04","Arizona",2010,"B20004_004","Some college or associate's",31751,332
"04","Arizona",2010,"B20004_005","Bachelor's degree",46091,919
"04","Arizona",2010,"B20004_006","Graduate or professional degree",60051,2024
"05","Arkansas",2010,"B20004_002","Less than high school",18373,926
"05","Arkansas",2010,"B20004_003","High school graduate",22895,712
"05","Arkansas",2010,"B20004_004","Some college or associate's",27175,443
"05","Arkansas",2010,"B20004_005","Bachelor's degree",41102,607
"05","Arkansas",2010,"B20004_006","Graduate or professional degree",54036,3592
"06","California",2010,"B20004_002","Less than high school",17937,220
"06","California",2010,"B20004_003","High school graduate",27122,204
"06","California",2010,"B20004_004","Some college or associate's",35735,193
"06","California",2010,"B20004_005","Bachelor's degree",52248,219
"06","California",2010,"B20004_006","Graduate or professional degree",74423,1260
"08","Colorado",2010,"B20004_002","Less than high school",19543,1223
"08","Colorado",2010,"B20004_003","High school graduate",26852,481
"08","Colorado",2010,"B20004_004","Some college or associate's",32651,955
"08","Colorado",2010,"B20004_005","Bachelor's degree",45655,892
"08","Colorado",2010,"B20004_006","Graduate or professional degree",61536,753
"09","Connecticut",2010,"B20004_002","Less than high school",21807,649
"09","Connecticut",2010,"B20004_003","High school graduate",31553,579
"09","Connecticut",2010,"B20004_004","Some college or associate's",39035,1340
"09","Connecticut",2010,"B20004_005","Bachelor's degree",56329,1254
"09","Connecticut",2010,"B20004_006","Graduate or professional degree",74050,1883
"10","Delaware",2010,"B20004_002","Less than high school",20888,1308
"10","Delaware",2010,"B20004_003","High school graduate",29043,1675
"10","Delaware",2010,"B20004_004","Some college or associate's",36140,1502
"10","Delaware",2010,"B20004_005","Bachelor's degree",48943,2831
"10","Delaware",2010,"B20004_006","Graduate or professional degree",67628,4088
"11","District of Columbia",2010,"B20004_002","Less than high school",22249,2133
"11","District of Columbia",2010,"B20004_003","High school graduate",31309,812
"11","District of Columbia",2010,"B20004_004","Some college or associate's",35530,2993
"11","District of Columbia",2010,"B20004_005","Bachelor's degree",56869,2716
"11","District of Columbia",2010,"B20004_006","Graduate or professional degree",77482,2737
"12","Florida",2010,"B20004_002","Less than high school",16904,254
"12","Florida",2010,"B20004_003","High school graduate",23936,400
"12","Florida",2010,"B20004_004","Some college or associate's",30092,223
"12","Florida",2010,"B20004_005","Bachelor's degree",41992,294
"12","Florida",2010,"B20004_006","Graduate or professional degree",55005,1168
"13","Georgia",2010,"B20004_002","Less than high school",17175,366
"13","Georgia",2010,"B20004_003","High school graduate",25278,364
"13","Georgia",2010,"B20004_004","Some college or associate's",30796,244
"13","Georgia",2010,"B20004_005","Bachelor's degree",48474,1157
"13","Georgia",2010,"B20004_006","Graduate or professional degree",61061,543
"15","Hawaii",2010,"B20004_002","Less than high school",18662,1641
"15","Hawaii",2010,"B20004_003","High school graduate",28921,1062
"15","Hawaii",2010,"B20004_004","Some college or associate's",33917,2183
"15","Hawaii",2010,"B20004_005","Bachelor's degree",43487,2372
"15","Hawaii",2010,"B20004_006","Graduate or professional degree",61009,1028
"16","Idaho",2010,"B20004_002","Less than high school",17634,1622
"16","Idaho",2010,"B20004_003","High school graduate",23617,1094
"16","Idaho",2010,"B20004_004","Some college or associate's",26330,706
"16","Idaho",2010,"B20004_005","Bachelor's degree",39171,1912
"16","Idaho",2010,"B20004_006","Graduate or professional degree",53652,3230
"17","Illinois",2010,"B20004_002","Less than high school",20413,340
"17","Illinois",2010,"B20004_003","High school graduate",26860,287
"17","Illinois",2010,"B20004_004","Some college or associate's",32067,241
"17","Illinois",2010,"B20004_005","Bachelor's degree",49478,887
"17","Illinois",2010,"B20004_006","Graduate or professional degree",65275,1031
"18","Indiana",2010,"B20004_002","Less than high school",18744,767
"18","Indiana",2010,"B20004_003","High school graduate",26300,313
"18","Indiana",2010,"B20004_004","Some college or associate's",30942,317
"18","Indiana",2010,"B20004_005","Bachelor's degree",42884,1042
"18","Indiana",2010,"B20004_006","Graduate or professional degree",57526,1181
"19","Iowa",2010,"B20004_002","Less than high school",19631,1076
"19","Iowa",2010,"B20004_003","High school graduate",26164,383
"19","Iowa",2010,"B20004_004","Some college or associate's",31143,342
"19","Iowa",2010,"B20004_005","Bachelor's degree",41632,559
"19","Iowa",2010,"B20004_006","Graduate or professional degree",55940,1135
"20","Kansas",2010,"B20004_002","Less than high school",19937,909
"20","Kansas",2010,"B20004_003","High school graduate",25362,591
"20","Kansas",2010,"B20004_004","Some college or associate's",30298,413
"20","Kansas",2010,"B20004_005","Bachelor's degree",42036,518
"20","Kansas",2010,"B20004_006","Graduate or professional degree",55046,1964
"21","Kentucky",2010,"B20004_002","Less than high school",17635,886
"21","Kentucky",2010,"B20004_003","High school graduate",24355,618
"21","Kentucky",2010,"B20004_004","Some college or associate's",30207,465
"21","Kentucky",2010,"B20004_005","Bachelor's degree",42150,500
"21","Kentucky",2010,"B20004_006","Graduate or professional degree",51576,686
"22","Louisiana",2010,"B20004_002","Less than high school",18120,1046
"22","Louisiana",2010,"B20004_003","High school graduate",26419,531
"22","Louisiana",2010,"B20004_004","Some college or associate's",30827,375
