"NAME","Age_Range","Total","year"
"Maryland","60.to.64.years",53860,2021
"Maryland","65.to.74.years",74903,2021
"Maryland","75.to.84.years",33495,2021
"Maryland","85.years.and.over",19380,2021
"Massachusetts","total",1016582,2021
"Massachusetts","15.to.24.years",71213,2021
"Massachusetts","25.to.34.years",260034,2021
"Massachusetts","35.to.44.years",184662,2021
"Massachusetts","45.to.54.years",152859,2021
"Massachusetts","55.to.59.years",75633,2021
"Massachusetts","60.to.64.years",74104,2021
"Massachusetts","65.to.74.years",105000,2021
"Massachusetts","75.to.84.years",59265,2021
"Massachusetts","85.years.and.over",33812,2021
"Michigan","total",1085451,2021
"Michigan","15.to.24.years",125295,2021
"Michigan","25.to.34.years",273971,2021
"Michigan","35.to.44.years",188355,2021
"Michigan","45.to.54.years",149827,2021
"Michigan","55.to.59.years",71245,2021
"Michigan","60.to.64.years",77170,2021
"Michigan","65.to.74.years",111447,2021
"Michigan","75.to.84.years",56575,2021
"Michigan","85.years.and.over",31566,2021
"Minnesota","total",615932,2021
"Minnesota","15.to.24.years",76580,2021
"Minnesota","25.to.34.years",161588,2021
"Minnesota","35.to.44.years",105094,2021
"Minnesota","45.to.54.years",75697,2021
"Minnesota","55.to.59.years",34129,2021
"Minnesota","60.to.64.years",36775,2021
"Minnesota","65.to.74.years",59085,2021
"Minnesota","75.to.84.years",37559,2021
"Minnesota","85.years.and.over",29425,2021
"Mississippi","total",342543,2021
"Mississippi","15.to.24.years",31877,2021
"Mississippi","25.to.34.years",78924,2021
"Mississippi","35.to.44.years",76295,2021
"Mississippi","45.to.54.years",53317,2021
"Mississippi","55.to.59.years",24766,2021
"Mississippi","60.to.64.years",24902,2021
"Mississippi","65.to.74.years",34514,2021
"Mississippi","75.to.84.years",12685,2021
"Mississippi","85.years.and.over",5263,2021
"Missouri","total",770131,2021
"Missouri","15.to.24.years",91479,2021
"Missouri","25.to.34.years",199395,2021
"Missouri","35.to.44.years",141912,2021
"Missouri","45.to.54.years",98222,2021
"Missouri","55.to.59.years",50991,2021
"Missouri","60.to.64.years",56268,2021
"Missouri","65.to.74.years",71909,2021
"Missouri","75.to.84.years",36756,2021
"Missouri","85.years.and.over",23199,2021
"Montana","total",137088,2021
"Montana","15.to.24.years",19504,2021
"Montana","25.to.34.years",36464,2021
"Montana","35.to.44.years",24802,2021
"Montana","45.to.54.years",15877,2021
"Montana","55.to.59.years",7930,2021
"Montana","60.to.64.years",9664,2021
"Montana","65.to.74.years",12812,2021
"Montana","75.to.84.years",6600,2021
"Montana","85.years.and.over",3435,2021
"Nebraska","total",253400,2021
"Nebraska","15.to.24.years",39487,2021
"Nebraska","25.to.34.years",63645,2021
"Nebraska","35.to.44.years",44323,2021
"Nebraska","45.to.54.years",29043,2021
"Nebraska","55.to.59.years",16024,2021
"Nebraska","60.to.64.years",16828,2021
"Nebraska","65.to.74.years",21933,2021
"Nebraska","75.to.84.years",11906,2021
"Nebraska","85.years.and.over",10211,2021
"Nevada","total",486832,2021
"Nevada","15.to.24.years",32890,2021
"Nevada","25.to.34.years",115259,2021
"Nevada","35.to.44.years",111404,2021
"Nevada","45.to.54.years",78685,2021
"Nevada","55.to.59.years",32641,2021
"Nevada","60.to.64.years",34274,2021
"Nevada","65.to.74.years",52311,2021
"Nevada","75.to.84.years",21519,2021
"Nevada","85.years.and.over",7849,2021
"New Hampshire","total",150801,2021
"New Hampshire","15.to.24.years",11718,2021
"New Hampshire","25.to.34.years",36313,2021
"New Hampshire","35.to.44.years",26596,2021
"New Hampshire","45.to.54.years",22877,2021
"New Hampshire","55.to.59.years",13445,2021
"New Hampshire","60.to.64.years",8788,2021
"New Hampshire","65.to.74.years",17231,2021
"New Hampshire","75.to.84.years",9208,2021
"New Hampshire","85.years.and.over",4625,2021
"New Jersey","total",1244971,2021
"New Jersey","15.to.24.years",47395,2021
"New Jersey","25.to.34.years",279398,2021
"New Jersey","35.to.44.years",268648,2021
"New Jersey","45.to.54.years",211303,2021
"New Jersey","55.to.59.years",103234,2021
"New Jersey","60.to.64.years",96573,2021
"New Jersey","65.to.74.years",138942,2021
"New Jersey","75.to.84.years",65425,2021
"New Jersey","85.years.and.over",34053,2021
"New Mexico","total",254299,2021
"New Mexico","15.to.24.years",24929,2021
"New Mexico","25.to.34.years",64141,2021
"New Mexico","35.to.44.years",49810,2021
"New Mexico","45.to.54.years",39128,2021
"New Mexico","55.to.59.years",15434,2021
"New Mexico","60.to.64.years",19395,2021
"New Mexico","65.to.74.years",25259,2021
"New Mexico","75.to.84.years",11359,2021
"New Mexico","85.years.and.over",4844,2021
"New York","total",3413629,2021
"New York","15.to.24.years",171467,2021
"New York","25.to.34.years",752248,2021
"New York","35.to.44.years",652034,2021
"New York","45.to.54.years",541130,2021
"New York","55.to.59.years",283252,2021
"New York","60.to.64.years",282852,2021
"New York","65.to.74.years",415125,2021
"New York","75.to.84.years",217227,2021
"New York","85.years.and.over",98294,2021
"North Carolina","total",1385421,2021
"North Carolina","15.to.24.years",148719,2021
"North Carolina","25.to.34.years",357063,2021
"North Carolina","35.to.44.years",271755,2021
"North Carolina","45.to.54.years",209050,2021
"North Carolina","55.to.59.years",95776,2021
"North Carolina","60.to.64.years",94395,2021
"North Carolina","65.to.74.years",122878,2021
"North Carolina","75.to.84.years",58328,2021
"North Carolina","85.years.and.over",27457,2021
"North Dakota","total",118962,2021
"North Dakota","15.to.24.years",24510,2021
"North Dakota","25.to.34.years",31166,2021
"North Dakota","35.to.44.years",20266,2021
"North Dakota","45.to.54.years",12806,2021
"North Dakota","55.to.59.years",5548,2021
"North Dakota","60.to.64.years",5671,2021
"North Dakota","65.to.74.years",9033,2021
"North Dakota","75.to.84.years",5104,2021
"North Dakota","85.years.and.over",4858,2021
"Ohio","total",1586436,2021
"Ohio","15.to.24.years",161994,2021
"Ohio","25.to.34.years",405185,2021
"Ohio","35.to.44.years",275976,2021
"Ohio","45.to.54.years",224630,2021
"Ohio","55.to.59.years",116341,2021
"Ohio","60.to.64.years",117515,2021
"Ohio","65.to.74.years",167267,2021
"Ohio","75.to.84.years",77327,2021
"Ohio","85.years.and.over",40201,2021
"Oklahoma","total",534130,2021
"Oklahoma","15.to.24.years",68593,2021
"Oklahoma","25.to.34.years",140893,2021
"Oklahoma","35.to.44.years",103785,2021
"Oklahoma","45.to.54.years",74482,2021
"Oklahoma","55.to.59.years",33176,2021
"Oklahoma","60.to.64.years",34018,2021
"Oklahoma","65.to.74.years",46654,2021
"Oklahoma","75.to.84.years",21207,2021
"Oklahoma","85.years.and.over",11322,2021
"Oregon","total",616569,2021
"Oregon","15.to.24.years",59420,2021
"Oregon","25.to.34.years",169535,2021
"Oregon","35.to.44.years",121607,2021
"Oregon","45.to.54.years",84686,2021
"Oregon","55.to.59.years",36563,2021
"Oregon","60.to.64.years",40019,2021
"Oregon","65.to.74.years",57560,2021
"Oregon","75.to.84.years",30914,2021
"Oregon","85.years.and.over",16265,2021
"Pennsylvania","total",1571478,2021
"Pennsylvania","15.to.24.years",129001,2021
"Pennsylvania","25.to.34.years",405157,2021
"Pennsylvania","35.to.44.years",272134,2021
"Pennsylvania","45.to.54.years",212580,2021
"Pennsylvania","55.to.59.years",115828,2021
"Pennsylvania","60.to.64.years",106756,2021
"Pennsylvania","65.to.74.years",171227,2021
"Pennsylvania","75.to.84.years",103068,2021
"Pennsylvania","85.years.and.over",55727,2021
"Rhode Island","total",161721,2021
"Rhode Island","15.to.24.years",10801,2021
"Rhode Island","25.to.34.years",42468,2021
"Rhode Island","35.to.44.years",27678,2021
"Rhode Island","45.to.54.years",21905,2021
"Rhode Island","55.to.59.years",9295,2021
"Rhode Island","60.to.64.years",15338,2021
"Rhode Island","65.to.74.years",19803,2021
"Rhode Island","75.to.84.years",9111,2021
"Rhode Island","85.years.and.over",5322,2021
"South Carolina","total",578676,2021
"South Carolina","15.to.24.years",55869,2021
"South Carolina","25.to.34.years",147390,2021
"South Carolina","35.to.44.years",114556,2021
"South Carolina","45.to.54.years",89299,2021
"South Carolina","55.to.59.years",45225,2021
"South Carolina","60.to.64.years",40581,2021
"South Carolina","65.to.74.years",55250,2021
"South Carolina","75.to.84.years",21531,2021
"South Carolina","85.years.and.over",8975,2021
"South Dakota","total",109257,2021
"South Dakota","15.to.24.years",17972,2021
"South Dakota","25.to.34.years",25146,2021
"South Dakota","35.to.44.years",17586,2021
"South Dakota","45.to.54.years",14048,2021
"South Dakota","55.to.59.years",5452,2021
"South Dakota","60.to.64.years",6699,2021
"South Dakota","65.to.74.years",11871,2021
"South Dakota","75.to.84.years",4602,2021
"South Dakota","85.years.and.over",5881,2021
"Tennessee","total",901349,2021
"Tennessee","15.to.24.years",99342,2021
"Tennessee","25.to.34.years",244921,2021
"Tennessee","35.to.44.years",181314,2021
"Tennessee","45.to.54.years",130627,2021
"Tennessee","55.to.59.years",58728,2021
"Tennessee","60.to.64.years",59627,2021
"Tennessee","65.to.74.years",82203,2021
"Tennessee","75.to.84.years",30724,2021
"Tennessee","85.years.and.over",13863,2021
"Texas","total",4035245,2021
"Texas","15.to.24.years",458106,2021
"Texas","25.to.34.years",1168117,2021
"Texas","35.to.44.years",850400,2021
"Texas","45.to.54.years",602662,2021
"Texas","55.to.59.years",235552,2021
"Texas","60.to.64.years",221536,2021
"Texas","65.to.74.years",305317,2021
"Texas","75.to.84.years",135320,2021
"Texas","85.years.and.over",58235,2021
"Utah","total",333437,2021
"Utah","15.to.24.years",59500,2021
"Utah","25.to.34.years",99803,2021
"Utah","35.to.44.years",66391,2021
"Utah","45.to.54.years",42093,2021
"Utah","55.to.59.years",13951,2021
"Utah","60.to.64.years",14998,2021
"Utah","65.to.74.years",22468,2021
"Utah","75.to.84.years",8939,2021
"Utah","85.years.and.over",5294,2021
"Vermont","total",73872,2021
"Vermont","15.to.24.years",8032,2021
"Vermont","25.to.34.years",19988,2021
"Vermont","35.to.44.years",11760,2021
"Vermont","45.to.54.years",9391,2021
"Vermont","55.to.59.years",5052,2021
"Vermont","60.to.64.years",4412,2021
"Vermont","65.to.74.years",7368,2021
"Vermont","75.to.84.years",4783,2021
"Vermont","85.years.and.over",3086,2021
"Virginia","total",1079291,2021
"Virginia","15.to.24.years",102006,2021
"Virginia","25.to.34.years",290874,2021
"Virginia","35.to.44.years",223022,2021
"Virginia","45.to.54.years",160121,2021
"Virginia","55.to.59.years",70247,2021
"Virginia","60.to.64.years",69265,2021
"Virginia","65.to.74.years",94183,2021
"Virginia","75.to.84.years",42593,2021
"Virginia","85.years.and.over",26980,2021
"Washington","total",1088354,2021
"Washington","15.to.24.years",104734,2021
"Washington","25.to.34.years",318612,2021
"Washington","35.to.44.years",223181,2021
"Washington","45.to.54.years",149032,2021
"Washington","55.to.59.years",63586,2021
"Washington","60.to.64.years",64925,2021
"Washington","65.to.74.years",90467,2021
"Washington","75.to.84.years",46493,2021
"Washington","85.years.and.over",27324,2021
"West Virginia","total",179396,2021
"West Virginia","15.to.24.years",23403,2021
"West Virginia","25.to.34.years",40829,2021
"West Virginia","35.to.44.years",31452,2021
"West Virginia","45.to.54.years",26333,2021
"West Virginia","55.to.59.years",11994,2021
"West Virginia","60.to.64.years",12422,2021
"West Virginia","65.to.74.years",19928,2021
"West Virginia","75.to.84.years",10332,2021
"West Virginia","85.years.and.over",2703,2021
"Wisconsin","total",781395,2021
"Wisconsin","15.to.24.years",99993,2021
"Wisconsin","25.to.34.years",198766,2021
"Wisconsin","35.to.44.years",124301,2021
"Wisconsin","45.to.54.years",106429,2021
"Wisconsin","55.to.59.years",52454,2021
"Wisconsin","60.to.64.years",52590,2021
"Wisconsin","65.to.74.years",78008,2021
"Wisconsin","75.to.84.years",42118,2021
"Wisconsin","85.years.and.over",26736,2021
"Wyoming","total",69516,2021
"Wyoming","15.to.24.years",12045,2021
"Wyoming","25.to.34.years",17670,2021
"Wyoming","35.to.44.years",12940,2021
"Wyoming","45.to.54.years",9960,2021
"Wyoming","55.to.59.years",4888,2021
"Wyoming","60.to.64.years",2987,2021
"Wyoming","65.to.74.years",4891,2021
"Wyoming","75.to.84.years",2618,2021
"Wyoming","85.years.and.over",1517,2021
"Puerto Rico","total",365427,2021
"Puerto Rico","15.to.24.years",14467,2021
"Puerto Rico","25.to.34.years",73176,2021
"Puerto Rico","35.to.44.years",74644,2021
"Puerto Rico","45.to.54.years",61132,2021
"Puerto Rico","55.to.59.years",28368,2021
"Puerto Rico","60.to.64.years",28988,2021
"Puerto Rico","65.to.74.years",46254,2021
"Puerto Rico","75.to.84.years",30629,2021
"Puerto Rico","85.years.and.over",7769,2021
"Alabama","total",600115,2022
"Alabama","15.to.24.years",71360,2022
"Alabama","25.to.34.years",145957,2022
"Alabama","35.to.44.years",117489,2022
"Alabama","45.to.54.years",88055,2022
"Alabama","55.to.59.years",39796,2022
"Alabama","60.to.64.years",40822,2022
"Alabama","65.to.74.years",60741,2022
"Alabama","75.to.84.years",26261,2022
"Alabama","85.years.and.over",9634,2022
"Alaska","total",92988,2022
"Alaska","15.to.24.years",11978,2022
"Alaska","25.to.34.years",27707,2022
"Alaska","35.to.44.years",18642,2022
"Alaska","45.to.54.years",11291,2022
"Alaska","55.to.59.years",5466,2022
"Alaska","60.to.64.years",6102,2022
"Alaska","65.to.74.years",7988,2022
"Alaska","75.to.84.years",3259,2022
"Alaska","85.years.and.over",555,2022
"Arizona","total",928631,2022
"Arizona","15.to.24.years",111189,2022
"Arizona","25.to.34.years",250854,2022
"Arizona","35.to.44.years",178322,2022
"Arizona","45.to.54.years",141867,2022
"Arizona","55.to.59.years",52480,2022
"Arizona","60.to.64.years",54649,2022
"Arizona","65.to.74.years",73606,2022
"Arizona","75.to.84.years",43526,2022
"Arizona","85.years.and.over",22138,2022
"Arkansas","total",407649,2022
"Arkansas","15.to.24.years",52974,2022
"Arkansas","25.to.34.years",99786,2022
"Arkansas","35.to.44.years",74406,2022
"Arkansas","45.to.54.years",57213,2022
"Arkansas","55.to.59.years",28156,2022
"Arkansas","60.to.64.years",29516,2022
"Arkansas","65.to.74.years",37866,2022
"Arkansas","75.to.84.years",18093,2022
"Arkansas","85.years.and.over",9639,2022
"California","total",5985084,2022
"California","15.to.24.years",361686,2022
"California","25.to.34.years",1493301,2022
"California","35.to.44.years",1340048,2022
"California","45.to.54.years",1038787,2022
"California","55.to.59.years",425062,2022
"California","60.to.64.years",391811,2022
"California","65.to.74.years",535114,2022
"California","75.to.84.years",278365,2022
"California","85.years.and.over",120910,2022
"Colorado","total",800275,2022
"Colorado","15.to.24.years",99417,2022
"Colorado","25.to.34.years",258426,2022
"Colorado","35.to.44.years",153210,2022
"Colorado","45.to.54.years",104868,2022
"Colorado","55.to.59.years",42150,2022
"Colorado","60.to.64.years",40241,2022
"Colorado","65.to.74.years",55133,2022
"Colorado","75.to.84.years",32107,2022
"Colorado","85.years.and.over",14723,2022
"Connecticut","total",483796,2022
"Connecticut","15.to.24.years",35807,2022
"Connecticut","25.to.34.years",111333,2022
"Connecticut","35.to.44.years",88591,2022
"Connecticut","45.to.54.years",73833,2022
"Connecticut","55.to.59.years",35624,2022
"Connecticut","60.to.64.years",35518,2022
"Connecticut","65.to.74.years",56216,2022
"Connecticut","75.to.84.years",31416,2022
"Connecticut","85.years.and.over",15458,2022
"Delaware","total",104259,2022
"Delaware","15.to.24.years",6977,2022
"Delaware","25.to.34.years",23364,2022
"Delaware","35.to.44.years",24770,2022
"Delaware","45.to.54.years",13054,2022
"Delaware","55.to.59.years",7645,2022
"Delaware","60.to.64.years",7284,2022
"Delaware","65.to.74.years",11565,2022
"Delaware","75.to.84.years",6877,2022
"Delaware","85.years.and.over",2723,2022
"District of Columbia","total",192850,2022
"District of Columbia","15.to.24.years",16376,2022
"District of Columbia","25.to.34.years",67294,2022
"District of Columbia","35.to.44.years",40703,2022
"District of Columbia","45.to.54.years",20911,2022
"District of Columbia","55.to.59.years",11170,2022
"District of Columbia","60.to.64.years",11344,2022
"District of Columbia","65.to.74.years",14652,2022
"District of Columbia","75.to.84.years",8387,2022
"District of Columbia","85.years.and.over",2013,2022
"Florida","total",2896593,2022
"Florida","15.to.24.years",231526,2022
"Florida","25.to.34.years",685399,2022
"Florida","35.to.44.years",598847,2022
"Florida","45.to.54.years",474235,2022
"Florida","55.to.59.years",208178,2022
"Florida","60.to.64.years",190084,2022
"Florida","65.to.74.years",269794,2022
"Florida","75.to.84.years",163521,2022
"Florida","85.years.and.over",75009,2022
"Georgia","total",1396582,2022
"Georgia","15.to.24.years",137513,2022
"Georgia","25.to.34.years",376782,2022
"Georgia","35.to.44.years",294938,2022
"Georgia","45.to.54.years",216714,2022
"Georgia","55.to.59.years",86748,2022
"Georgia","60.to.64.years",83036,2022
"Georgia","65.to.74.years",124250,2022
"Georgia","75.to.84.years",56756,2022
"Georgia","85.years.and.over",19845,2022
"Hawaii","total",185140,2022
"Hawaii","15.to.24.years",11865,2022
"Hawaii","25.to.34.years",42606,2022
"Hawaii","35.to.44.years",39655,2022
"Hawaii","45.to.54.years",30709,2022
"Hawaii","55.to.59.years",11570,2022
"Hawaii","60.to.64.years",13252,2022
"Hawaii","65.to.74.years",20803,2022
"Hawaii","75.to.84.years",10709,2022
"Hawaii","85.years.and.over",3971,2022
"Idaho","total",198314,2022
"Idaho","15.to.24.years",31119,2022
"Idaho","25.to.34.years",50824,2022
